user_id,item_id,score
0,227,1
0,228,1
0,235,1
0,236,1
0,247,1
0,248,1
0,251,1
0,266,1
0,269,1
0,298,1
1,225,1
1,233,1
1,252,1
2,169,1
2,236,1
2,240,1
3,114,1
3,186,1
3,227,1
3,270,1
3,282,1
3,290,1
3,296,1
4,157,1
4,169,1
4,180,1
4,185,1
4,222,1
4,242,1
4,246,1
4,249,1
4,252,1
4,273,1
4,274,1
5,243,1
5,248,1
5,257,1
5,293,1
5,295,1
5,297,1
6,236,1
6,295,1
7,267,1
7,283,1
8,210,1
8,228,1
8,243,1
8,253,1
8,257,1
9,172,1
9,200,1
9,205,1
9,206,1
9,227,1
9,228,1
9,249,1
9,251,1
9,259,1
9,278,1
9,290,1
10,166,1
10,247,1
10,249,1
10,287,1
10,288,1
11,18,1
11,227,1
11,228,1
11,229,1
11,230,1
11,241,1
11,244,1
11,246,1
11,247,1
11,249,1
11,251,1
12,193,1
12,248,1
12,252,1
12,279,1
13,103,1
13,138,1
13,166,1
13,173,1
13,176,1
13,238,1
14,197,1
14,225,1
14,296,1
15,199,1
15,270,1
15,273,1
15,292,1
15,298,1
16,187,1
16,221,1
16,233,1
16,252,1
17,224,1
17,245,1
17,272,1
18,175,1
18,194,1
18,257,1
18,280,1
18,297,1
19,173,1
19,193,1
19,214,1
19,246,1
19,249,1
19,253,1
19,297,1
20,73,1
20,102,1
20,161,1
20,168,1
20,179,1
20,241,1
21,155,1
21,156,1
21,228,1
21,229,1
21,230,1
21,237,1
21,238,1
21,246,1
21,251,1
21,255,1
21,260,1
22,48,1
22,123,1
22,220,1
22,230,1
22,231,1
22,233,1
22,247,1
22,249,1
22,252,1
22,262,1
22,288,1
22,298,1
23,174,1
23,189,1
23,233,1
23,286,1
24,73,1
24,226,1
24,227,1
24,229,1
24,230,1
24,236,1
24,237,1
24,238,1
24,242,1
24,248,1
24,253,1
24,258,1
24,270,1
24,286,1
24,290,1
25,199,1
25,237,1
25,260,1
26,48,1
26,63,1
26,152,1
26,168,1
26,252,1
26,290,1
27,197,1
27,199,1
27,218,1
27,273,1
28,195,1
28,218,1
29,233,1
29,240,1
29,267,1
29,273,1
29,275,1
30,150,1
30,153,1
30,158,1
30,189,1
30,217,1
30,224,1
30,247,1
30,249,1
30,252,1
30,253,1
30,257,1
30,279,1
30,295,1
31,178,1
31,210,1
31,219,1
31,223,1
31,264,1
31,265,1
31,278,1
31,291,1
32,157,1
32,229,1
32,246,1
32,248,1
32,252,1
33,231,1
33,243,1
33,248,1
33,256,1
34,229,1
34,235,1
34,252,1
34,257,1
34,262,1
34,287,1
35,67,1
35,144,1
35,227,1
35,235,1
35,236,1
35,237,1
35,247,1
35,252,1
35,253,1
35,260,1
36,203,1
36,206,1
36,245,1
36,246,1
36,257,1
36,266,1
36,269,1
36,272,1
36,291,1
36,292,1
36,294,1
36,295,1
37,175,1
38,224,1
38,233,1
38,248,1
38,282,1
38,285,1
39,166,1
39,231,1
39,235,1
39,244,1
39,266,1
39,269,1
39,272,1
39,278,1
39,279,1
39,280,1
39,287,1
39,291,1
39,292,1
40,46,1
40,155,1
40,228,1
40,235,1
40,249,1
40,250,1
40,271,1
40,286,1
40,287,1
41,168,1
41,179,1
41,214,1
41,221,1
41,224,1
41,254,1
41,280,1
