user_id,item_id,score
0,26,0
0,271,0
0,231,0
0,287,0
0,202,0
0,204,0
0,244,0
0,58,0
0,60,0
0,1,0
1,253,0
1,286,0
1,123,0
2,7,0
2,144,0
2,97,0
3,112,0
3,199,0
3,41,0
3,259,0
3,83,0
3,137,0
3,133,0
4,20,0
4,251,0
4,119,0
4,199,0
4,6,0
4,190,0
4,113,0
4,5,0
4,145,0
4,188,0
4,81,0
5,87,0
5,259,0
5,119,0
5,11,0
5,290,0
5,276,0
6,109,0
6,205,0
7,54,0
7,116,0
8,232,0
8,285,0
8,151,0
8,144,0
8,227,0
9,66,0
9,269,0
9,176,0
9,77,0
9,126,0
9,183,0
9,229,0
9,199,0
9,34,0
9,239,0
9,46,0
10,16,0
10,217,0
10,293,0
10,277,0
10,154,0
11,272,0
11,115,0
11,298,0
11,23,0
11,273,0
11,169,0
11,0,0
11,163,0
11,238,0
11,87,0
11,135,0
12,269,0
12,116,0
12,145,0
12,242,0
13,269,0
13,216,0
13,109,0
13,293,0
13,97,0
13,121,0
14,69,0
14,59,0
14,117,0
15,26,0
15,250,0
15,233,0
15,92,0
15,160,0
16,217,0
16,124,0
16,297,0
16,16,0
17,100,0
17,294,0
17,252,0
18,127,0
18,29,0
18,281,0
18,161,0
18,202,0
19,90,0
19,119,0
19,88,0
19,245,0
19,106,0
19,199,0
19,231,0
20,235,0
20,123,0
20,98,0
20,33,0
20,254,0
20,205,0
21,1,0
21,102,0
21,77,0
21,194,0
21,241,0
21,86,0
21,114,0
21,98,0
21,137,0
21,85,0
21,22,0
22,206,0
22,236,0
22,80,0
22,23,0
22,232,0
22,198,0
22,90,0
22,21,0
22,239,0
22,253,0
22,10,0
22,103,0
23,127,0
23,251,0
23,225,0
23,117,0
24,3,0
24,4,0
24,284,0
24,79,0
24,72,0
24,212,0
24,161,0
24,147,0
24,70,0
24,69,0
24,142,0
24,34,0
24,232,0
24,206,0
24,215,0
25,127,0
25,184,0
25,123,0
26,157,0
26,51,0
26,296,0
26,101,0
26,88,0
26,52,0
27,121,0
27,53,0
27,290,0
27,285,0
28,70,0
28,40,0
29,256,0
29,54,0
29,226,0
29,106,0
29,145,0
30,78,0
30,17,0
30,20,0
30,21,0
30,288,0
30,99,0
30,68,0
30,34,0
30,241,0
30,269,0
30,203,0
30,61,0
30,244,0
31,145,0
31,141,0
31,121,0
31,139,0
31,89,0
31,175,0
31,53,0
31,129,0
32,118,0
32,149,0
32,45,0
32,35,0
32,114,0
33,40,0
33,116,0
33,180,0
33,222,0
34,211,0
34,67,0
34,283,0
34,48,0
34,128,0
34,61,0
35,288,0
35,83,0
35,25,0
35,41,0
35,48,0
35,43,0
35,125,0
35,26,0
35,75,0
35,248,0
36,123,0
36,15,0
36,45,0
36,128,0
36,13,0
36,10,0
36,271,0
36,161,0
36,198,0
36,293,0
36,247,0
36,33,0
37,8,0
38,18,0
38,160,0
38,277,0
38,146,0
38,254,0
39,164,0
39,75,0
39,181,0
39,144,0
39,205,0
39,183,0
39,213,0
39,223,0
39,212,0
39,179,0
39,97,0
39,209,0
39,285,0
40,210,0
40,106,0
40,97,0
40,121,0
40,47,0
40,175,0
40,32,0
40,264,0
40,165,0
41,277,0
41,16,0
41,29,0
41,265,0
41,77,0
41,204,0
41,68,0
42,119,0
42,277,0
42,153,0
42,167,0
42,158,0
42,258,0
42,54,0
42,183,0
43,199,0
43,102,0
